corpus,date,entity_id,sector,mentions,day_total,sov,sov_sector
digest,2026-06-17,tata_steel,steel,2,28,0.07142857142857142,0.2857142857142857
digest,2026-06-17,jsw_steel,steel,2,28,0.07142857142857142,0.2857142857142857
digest,2026-06-17,jindal_steel,steel,2,28,0.07142857142857142,0.2857142857142857
digest,2026-06-17,lloyds_metals,mining,1,28,0.03571428571428571,0.3333333333333333
digest,2026-06-17,vedanta,aluminium,2,28,0.07142857142857142,0.2857142857142857
digest,2026-06-17,apl_apollo,steel,1,28,0.03571428571428571,0.14285714285714285
digest,2026-06-17,coal_india,mining,2,28,0.07142857142857142,0.6666666666666666
digest,2026-06-17,hindalco,aluminium,3,28,0.10714285714285714,0.42857142857142855
digest,2026-06-17,nalco,aluminium,2,28,0.07142857142857142,0.2857142857142857
digest,2026-06-17,dixon,ems,3,28,0.10714285714285714,0.75
digest,2026-06-17,kaynes,ems,1,28,0.03571428571428571,0.25
digest,2026-06-17,coforge,it,6,28,0.21428571428571427,0.8571428571428571
digest,2026-06-17,hcl_tech,it,1,28,0.03571428571428571,0.14285714285714285
digest,2026-06-17,acc,cement,0,28,0.0,0.0
digest,2026-06-17,amber,ems,0,28,0.0,0.0
digest,2026-06-17,ambuja,cement,0,28,0.0,0.0
digest,2026-06-17,avalon,ems,0,28,0.0,0.0
digest,2026-06-17,dalmia,cement,0,28,0.0,0.0
digest,2026-06-17,hindustan_copper,mining,0,28,0.0,0.0
digest,2026-06-17,hindustan_zinc,aluminium,0,28,0.0,0.0
digest,2026-06-17,infosys,it,0,28,0.0,0.0
digest,2026-06-17,jindal_stainless,steel,0,28,0.0,0.0
digest,2026-06-17,jk_cement,cement,0,28,0.0,0.0
digest,2026-06-17,jsw_cement,cement,0,28,0.0,0.0
digest,2026-06-17,kpit,it,0,28,0.0,0.0
digest,2026-06-17,ltimindtree,it,0,28,0.0,0.0
digest,2026-06-17,ltts,it,0,28,0.0,0.0
digest,2026-06-17,mphasis,it,0,28,0.0,0.0
digest,2026-06-17,nmdc,mining,0,28,0.0,0.0
digest,2026-06-17,nuvoco,cement,0,28,0.0,0.0
digest,2026-06-17,ofss,it,0,28,0.0,0.0
digest,2026-06-17,persistent,it,0,28,0.0,0.0
digest,2026-06-17,pg_electroplast,ems,0,28,0.0,0.0
digest,2026-06-17,ramco,cement,0,28,0.0,0.0
digest,2026-06-17,sail,steel,0,28,0.0,0.0
digest,2026-06-17,shree,cement,0,28,0.0,0.0
digest,2026-06-17,shyam_metalics,steel,0,28,0.0,0.0
digest,2026-06-17,star_cement,cement,0,28,0.0,0.0
digest,2026-06-17,syrma_sgs,ems,0,28,0.0,0.0
digest,2026-06-17,tata_elxsi,it,0,28,0.0,0.0
digest,2026-06-17,tcs,it,0,28,0.0,0.0
digest,2026-06-17,tech_mahindra,it,0,28,0.0,0.0
digest,2026-06-17,ultratech,cement,0,28,0.0,0.0
digest,2026-06-17,vaml,aluminium,0,28,0.0,0.0
digest,2026-06-17,wipro,it,0,28,0.0,0.0
digest,2026-06-19,jsw_steel,steel,2,67,0.029850746268656716,0.3333333333333333
digest,2026-06-19,tata_steel,steel,1,67,0.014925373134328358,0.16666666666666666
digest,2026-06-19,jindal_steel,steel,1,67,0.014925373134328358,0.16666666666666666
digest,2026-06-19,sail,steel,1,67,0.014925373134328358,0.16666666666666666
digest,2026-06-19,coal_india,mining,1,67,0.014925373134328358,1.0
digest,2026-06-19,nalco,aluminium,2,67,0.029850746268656716,0.5
digest,2026-06-19,hindustan_zinc,aluminium,1,67,0.014925373134328358,0.25
digest,2026-06-19,hindalco,aluminium,1,67,0.014925373134328358,0.25
digest,2026-06-19,ultratech,cement,1,67,0.014925373134328358,0.1111111111111111
digest,2026-06-19,shree,cement,1,67,0.014925373134328358,0.1111111111111111
digest,2026-06-19,dalmia,cement,1,67,0.014925373134328358,0.1111111111111111
digest,2026-06-19,ambuja,cement,1,67,0.014925373134328358,0.1111111111111111
digest,2026-06-19,jk_cement,cement,1,67,0.014925373134328358,0.1111111111111111
digest,2026-06-19,nuvoco,cement,1,67,0.014925373134328358,0.1111111111111111
digest,2026-06-19,ramco,cement,1,67,0.014925373134328358,0.1111111111111111
digest,2026-06-19,jsw_cement,cement,1,67,0.014925373134328358,0.1111111111111111
digest,2026-06-19,star_cement,cement,1,67,0.014925373134328358,0.1111111111111111
digest,2026-06-19,amber,ems,5,67,0.07462686567164178,0.7142857142857143
digest,2026-06-19,dixon,ems,2,67,0.029850746268656716,0.2857142857142857
digest,2026-06-19,shyam_metalics,steel,1,67,0.014925373134328358,0.16666666666666666
digest,2026-06-19,tcs,it,8,67,0.11940298507462686,0.2
digest,2026-06-19,infosys,it,11,67,0.16417910447761194,0.275
digest,2026-06-19,hcl_tech,it,4,67,0.05970149253731343,0.1
digest,2026-06-19,wipro,it,6,67,0.08955223880597014,0.15
digest,2026-06-19,tech_mahindra,it,3,67,0.04477611940298507,0.075
digest,2026-06-19,ltimindtree,it,1,67,0.014925373134328358,0.025
digest,2026-06-19,mphasis,it,1,67,0.014925373134328358,0.025
digest,2026-06-19,persistent,it,1,67,0.014925373134328358,0.025
digest,2026-06-19,coforge,it,1,67,0.014925373134328358,0.025
digest,2026-06-19,ltts,it,1,67,0.014925373134328358,0.025
digest,2026-06-19,tata_elxsi,it,1,67,0.014925373134328358,0.025
digest,2026-06-19,kpit,it,1,67,0.014925373134328358,0.025
digest,2026-06-19,ofss,it,1,67,0.014925373134328358,0.025
digest,2026-06-19,acc,cement,0,67,0.0,0.0
digest,2026-06-19,apl_apollo,steel,0,67,0.0,0.0
digest,2026-06-19,avalon,ems,0,67,0.0,0.0
digest,2026-06-19,hindustan_copper,mining,0,67,0.0,0.0
digest,2026-06-19,jindal_stainless,steel,0,67,0.0,0.0
digest,2026-06-19,kaynes,ems,0,67,0.0,0.0
digest,2026-06-19,lloyds_metals,mining,0,67,0.0,0.0
digest,2026-06-19,nmdc,mining,0,67,0.0,0.0
digest,2026-06-19,pg_electroplast,ems,0,67,0.0,0.0
digest,2026-06-19,syrma_sgs,ems,0,67,0.0,0.0
digest,2026-06-19,vaml,aluminium,0,67,0.0,0.0
digest,2026-06-19,vedanta,aluminium,0,67,0.0,0.0
digest,2026-06-30,jsw_steel,steel,1,16,0.0625,0.16666666666666666
digest,2026-06-30,tata_steel,steel,2,16,0.125,0.3333333333333333
digest,2026-06-30,jindal_steel,steel,1,16,0.0625,0.16666666666666666
digest,2026-06-30,lloyds_metals,mining,1,16,0.0625,0.5
digest,2026-06-30,apl_apollo,steel,1,16,0.0625,0.16666666666666666
digest,2026-06-30,jindal_stainless,steel,1,16,0.0625,0.16666666666666666
digest,2026-06-30,nmdc,mining,1,16,0.0625,0.5
digest,2026-06-30,hindustan_zinc,aluminium,1,16,0.0625,1.0
digest,2026-06-30,jk_cement,cement,1,16,0.0625,0.5
digest,2026-06-30,shree,cement,1,16,0.0625,0.5
digest,2026-06-30,persistent,it,5,16,0.3125,1.0
digest,2026-06-30,acc,cement,0,16,0.0,0.0
digest,2026-06-30,amber,ems,0,16,0.0,0.0
digest,2026-06-30,ambuja,cement,0,16,0.0,0.0
digest,2026-06-30,avalon,ems,0,16,0.0,0.0
digest,2026-06-30,coal_india,mining,0,16,0.0,0.0
digest,2026-06-30,coforge,it,0,16,0.0,0.0
digest,2026-06-30,dalmia,cement,0,16,0.0,0.0
digest,2026-06-30,dixon,ems,0,16,0.0,0.0
digest,2026-06-30,hcl_tech,it,0,16,0.0,0.0
digest,2026-06-30,hindalco,aluminium,0,16,0.0,0.0
digest,2026-06-30,hindustan_copper,mining,0,16,0.0,0.0
digest,2026-06-30,infosys,it,0,16,0.0,0.0
digest,2026-06-30,jsw_cement,cement,0,16,0.0,0.0
digest,2026-06-30,kaynes,ems,0,16,0.0,0.0
digest,2026-06-30,kpit,it,0,16,0.0,0.0
digest,2026-06-30,ltimindtree,it,0,16,0.0,0.0
digest,2026-06-30,ltts,it,0,16,0.0,0.0
digest,2026-06-30,mphasis,it,0,16,0.0,0.0
digest,2026-06-30,nalco,aluminium,0,16,0.0,0.0
digest,2026-06-30,nuvoco,cement,0,16,0.0,0.0
digest,2026-06-30,ofss,it,0,16,0.0,0.0
digest,2026-06-30,pg_electroplast,ems,0,16,0.0,0.0
digest,2026-06-30,ramco,cement,0,16,0.0,0.0
digest,2026-06-30,sail,steel,0,16,0.0,0.0
digest,2026-06-30,shyam_metalics,steel,0,16,0.0,0.0
digest,2026-06-30,star_cement,cement,0,16,0.0,0.0
digest,2026-06-30,syrma_sgs,ems,0,16,0.0,0.0
digest,2026-06-30,tata_elxsi,it,0,16,0.0,0.0
digest,2026-06-30,tcs,it,0,16,0.0,0.0
digest,2026-06-30,tech_mahindra,it,0,16,0.0,0.0
digest,2026-06-30,ultratech,cement,0,16,0.0,0.0
digest,2026-06-30,vaml,aluminium,0,16,0.0,0.0
digest,2026-06-30,vedanta,aluminium,0,16,0.0,0.0
digest,2026-06-30,wipro,it,0,16,0.0,0.0
digest,2026-07-02,apl_apollo,steel,1,35,0.02857142857142857,0.3333333333333333
digest,2026-07-02,tata_steel,steel,1,35,0.02857142857142857,0.3333333333333333
digest,2026-07-02,jindal_steel,steel,1,35,0.02857142857142857,0.3333333333333333
digest,2026-07-02,nmdc,mining,3,35,0.08571428571428572,0.42857142857142855
digest,2026-07-02,lloyds_metals,mining,1,35,0.02857142857142857,0.14285714285714285
digest,2026-07-02,coal_india,mining,3,35,0.08571428571428572,0.42857142857142855
digest,2026-07-02,vaml,aluminium,1,35,0.02857142857142857,0.5
digest,2026-07-02,nalco,aluminium,1,35,0.02857142857142857,0.5
digest,2026-07-02,ultratech,cement,1,35,0.02857142857142857,0.14285714285714285
digest,2026-07-02,dalmia,cement,2,35,0.05714285714285714,0.2857142857142857
digest,2026-07-02,ambuja,cement,1,35,0.02857142857142857,0.14285714285714285
digest,2026-07-02,shree,cement,1,35,0.02857142857142857,0.14285714285714285
digest,2026-07-02,ramco,cement,1,35,0.02857142857142857,0.14285714285714285
digest,2026-07-02,nuvoco,cement,1,35,0.02857142857142857,0.14285714285714285
digest,2026-07-02,kpit,it,2,35,0.05714285714285714,0.13333333333333333
digest,2026-07-02,tata_elxsi,it,1,35,0.02857142857142857,0.06666666666666667
digest,2026-07-02,ltts,it,3,35,0.08571428571428572,0.2
digest,2026-07-02,tcs,it,2,35,0.05714285714285714,0.13333333333333333
digest,2026-07-02,infosys,it,2,35,0.05714285714285714,0.13333333333333333
digest,2026-07-02,hcl_tech,it,1,35,0.02857142857142857,0.06666666666666667
digest,2026-07-02,wipro,it,1,35,0.02857142857142857,0.06666666666666667
digest,2026-07-02,tech_mahindra,it,2,35,0.05714285714285714,0.13333333333333333
digest,2026-07-02,coforge,it,1,35,0.02857142857142857,0.06666666666666667
digest,2026-07-02,kaynes,ems,1,35,0.02857142857142857,1.0
digest,2026-07-02,acc,cement,0,35,0.0,0.0
digest,2026-07-02,amber,ems,0,35,0.0,0.0
digest,2026-07-02,avalon,ems,0,35,0.0,0.0
digest,2026-07-02,dixon,ems,0,35,0.0,0.0
digest,2026-07-02,hindalco,aluminium,0,35,0.0,0.0
digest,2026-07-02,hindustan_copper,mining,0,35,0.0,0.0
digest,2026-07-02,hindustan_zinc,aluminium,0,35,0.0,0.0
digest,2026-07-02,jindal_stainless,steel,0,35,0.0,0.0
digest,2026-07-02,jk_cement,cement,0,35,0.0,0.0
digest,2026-07-02,jsw_cement,cement,0,35,0.0,0.0
digest,2026-07-02,jsw_steel,steel,0,35,0.0,0.0
digest,2026-07-02,ltimindtree,it,0,35,0.0,0.0
digest,2026-07-02,mphasis,it,0,35,0.0,0.0
digest,2026-07-02,ofss,it,0,35,0.0,0.0
digest,2026-07-02,persistent,it,0,35,0.0,0.0
digest,2026-07-02,pg_electroplast,ems,0,35,0.0,0.0
digest,2026-07-02,sail,steel,0,35,0.0,0.0
digest,2026-07-02,shyam_metalics,steel,0,35,0.0,0.0
digest,2026-07-02,star_cement,cement,0,35,0.0,0.0
digest,2026-07-02,syrma_sgs,ems,0,35,0.0,0.0
digest,2026-07-02,vedanta,aluminium,0,35,0.0,0.0
digest,2026-07-03,tata_steel,steel,1,62,0.016129032258064516,0.3333333333333333
digest,2026-07-03,jsw_steel,steel,1,62,0.016129032258064516,0.3333333333333333
digest,2026-07-03,coal_india,mining,1,62,0.016129032258064516,0.5
digest,2026-07-03,nmdc,mining,1,62,0.016129032258064516,0.5
digest,2026-07-03,hindalco,aluminium,1,62,0.016129032258064516,0.16666666666666666
digest,2026-07-03,vaml,aluminium,2,62,0.03225806451612903,0.3333333333333333
digest,2026-07-03,nalco,aluminium,1,62,0.016129032258064516,0.16666666666666666
digest,2026-07-03,hindustan_zinc,aluminium,1,62,0.016129032258064516,0.16666666666666666
digest,2026-07-03,vedanta,aluminium,1,62,0.016129032258064516,0.16666666666666666
digest,2026-07-03,ultratech,cement,2,62,0.03225806451612903,0.2
digest,2026-07-03,shree,cement,1,62,0.016129032258064516,0.1
digest,2026-07-03,dalmia,cement,1,62,0.016129032258064516,0.1
digest,2026-07-03,ambuja,cement,2,62,0.03225806451612903,0.2
digest,2026-07-03,jk_cement,cement,1,62,0.016129032258064516,0.1
digest,2026-07-03,nuvoco,cement,1,62,0.016129032258064516,0.1
digest,2026-07-03,ramco,cement,1,62,0.016129032258064516,0.1
digest,2026-07-03,star_cement,cement,1,62,0.016129032258064516,0.1
digest,2026-07-03,hcl_tech,it,5,62,0.08064516129032258,0.12195121951219512
digest,2026-07-03,tcs,it,4,62,0.06451612903225806,0.0975609756097561
digest,2026-07-03,infosys,it,4,62,0.06451612903225806,0.0975609756097561
digest,2026-07-03,wipro,it,4,62,0.06451612903225806,0.0975609756097561
digest,2026-07-03,tech_mahindra,it,4,62,0.06451612903225806,0.0975609756097561
digest,2026-07-03,ltimindtree,it,2,62,0.03225806451612903,0.04878048780487805
digest,2026-07-03,mphasis,it,2,62,0.03225806451612903,0.04878048780487805
digest,2026-07-03,persistent,it,5,62,0.08064516129032258,0.12195121951219512
digest,2026-07-03,coforge,it,3,62,0.04838709677419355,0.07317073170731707
digest,2026-07-03,ltts,it,2,62,0.03225806451612903,0.04878048780487805
digest,2026-07-03,tata_elxsi,it,3,62,0.04838709677419355,0.07317073170731707
digest,2026-07-03,kpit,it,3,62,0.04838709677419355,0.07317073170731707
digest,2026-07-03,apl_apollo,steel,1,62,0.016129032258064516,0.3333333333333333
digest,2026-07-03,acc,cement,0,62,0.0,0.0
digest,2026-07-03,amber,ems,0,62,0.0,0.0
digest,2026-07-03,avalon,ems,0,62,0.0,0.0
digest,2026-07-03,dixon,ems,0,62,0.0,0.0
digest,2026-07-03,hindustan_copper,mining,0,62,0.0,0.0
digest,2026-07-03,jindal_stainless,steel,0,62,0.0,0.0
digest,2026-07-03,jindal_steel,steel,0,62,0.0,0.0
digest,2026-07-03,jsw_cement,cement,0,62,0.0,0.0
digest,2026-07-03,kaynes,ems,0,62,0.0,0.0
digest,2026-07-03,lloyds_metals,mining,0,62,0.0,0.0
digest,2026-07-03,ofss,it,0,62,0.0,0.0
digest,2026-07-03,pg_electroplast,ems,0,62,0.0,0.0
digest,2026-07-03,sail,steel,0,62,0.0,0.0
digest,2026-07-03,shyam_metalics,steel,0,62,0.0,0.0
digest,2026-07-03,syrma_sgs,ems,0,62,0.0,0.0
digest,2026-07-07,jsw_steel,steel,4,52,0.07692307692307693,0.23529411764705882
digest,2026-07-07,tata_steel,steel,4,52,0.07692307692307693,0.23529411764705882
digest,2026-07-07,jindal_steel,steel,4,52,0.07692307692307693,0.23529411764705882
digest,2026-07-07,sail,steel,1,52,0.019230769230769232,0.058823529411764705
digest,2026-07-07,jindal_stainless,steel,1,52,0.019230769230769232,0.058823529411764705
digest,2026-07-07,shyam_metalics,steel,1,52,0.019230769230769232,0.058823529411764705
digest,2026-07-07,nmdc,mining,1,52,0.019230769230769232,1.0
digest,2026-07-07,hindalco,aluminium,1,52,0.019230769230769232,0.14285714285714285
digest,2026-07-07,nalco,aluminium,1,52,0.019230769230769232,0.14285714285714285
digest,2026-07-07,hindustan_zinc,aluminium,2,52,0.038461538461538464,0.2857142857142857
digest,2026-07-07,vedanta,aluminium,1,52,0.019230769230769232,0.14285714285714285
digest,2026-07-07,vaml,aluminium,2,52,0.038461538461538464,0.2857142857142857
digest,2026-07-07,apl_apollo,steel,2,52,0.038461538461538464,0.11764705882352941
digest,2026-07-07,ultratech,cement,3,52,0.057692307692307696,0.14285714285714285
digest,2026-07-07,shree,cement,3,52,0.057692307692307696,0.14285714285714285
digest,2026-07-07,dalmia,cement,3,52,0.057692307692307696,0.14285714285714285
digest,2026-07-07,ambuja,cement,3,52,0.057692307692307696,0.14285714285714285
digest,2026-07-07,nuvoco,cement,1,52,0.019230769230769232,0.047619047619047616
digest,2026-07-07,ramco,cement,3,52,0.057692307692307696,0.14285714285714285
digest,2026-07-07,jk_cement,cement,2,52,0.038461538461538464,0.09523809523809523
digest,2026-07-07,star_cement,cement,2,52,0.038461538461538464,0.09523809523809523
digest,2026-07-07,jsw_cement,cement,1,52,0.019230769230769232,0.047619047619047616
digest,2026-07-07,dixon,ems,1,52,0.019230769230769232,0.5
digest,2026-07-07,kaynes,ems,1,52,0.019230769230769232,0.5
digest,2026-07-07,infosys,it,1,52,0.019230769230769232,0.25
digest,2026-07-07,persistent,it,1,52,0.019230769230769232,0.25
digest,2026-07-07,mphasis,it,1,52,0.019230769230769232,0.25
digest,2026-07-07,tcs,it,1,52,0.019230769230769232,0.25
digest,2026-07-07,acc,cement,0,52,0.0,0.0
digest,2026-07-07,amber,ems,0,52,0.0,0.0
digest,2026-07-07,avalon,ems,0,52,0.0,0.0
digest,2026-07-07,coal_india,mining,0,52,0.0,0.0
digest,2026-07-07,coforge,it,0,52,0.0,0.0
digest,2026-07-07,hcl_tech,it,0,52,0.0,0.0
digest,2026-07-07,hindustan_copper,mining,0,52,0.0,0.0
digest,2026-07-07,kpit,it,0,52,0.0,0.0
digest,2026-07-07,lloyds_metals,mining,0,52,0.0,0.0
digest,2026-07-07,ltimindtree,it,0,52,0.0,0.0
digest,2026-07-07,ltts,it,0,52,0.0,0.0
digest,2026-07-07,ofss,it,0,52,0.0,0.0
digest,2026-07-07,pg_electroplast,ems,0,52,0.0,0.0
digest,2026-07-07,syrma_sgs,ems,0,52,0.0,0.0
digest,2026-07-07,tata_elxsi,it,0,52,0.0,0.0
digest,2026-07-07,tech_mahindra,it,0,52,0.0,0.0
digest,2026-07-07,wipro,it,0,52,0.0,0.0
digest,2026-07-08,jsw_steel,steel,5,82,0.06097560975609756,0.2631578947368421
digest,2026-07-08,tata_steel,steel,6,82,0.07317073170731707,0.3157894736842105
digest,2026-07-08,jindal_steel,steel,4,82,0.04878048780487805,0.21052631578947367
digest,2026-07-08,sail,steel,4,82,0.04878048780487805,0.21052631578947367
digest,2026-07-08,nmdc,mining,2,82,0.024390243902439025,0.25
digest,2026-07-08,vedanta,aluminium,6,82,0.07317073170731707,0.2608695652173913
digest,2026-07-08,coal_india,mining,5,82,0.06097560975609756,0.625
digest,2026-07-08,hindustan_copper,mining,1,82,0.012195121951219513,0.125
digest,2026-07-08,hindalco,aluminium,6,82,0.07317073170731707,0.2608695652173913
digest,2026-07-08,nalco,aluminium,3,82,0.036585365853658534,0.13043478260869565
digest,2026-07-08,hindustan_zinc,aluminium,5,82,0.06097560975609756,0.21739130434782608
digest,2026-07-08,vaml,aluminium,3,82,0.036585365853658534,0.13043478260869565
digest,2026-07-08,shree,cement,3,82,0.036585365853658534,0.1875
digest,2026-07-08,jk_cement,cement,2,82,0.024390243902439025,0.125
digest,2026-07-08,ambuja,cement,3,82,0.036585365853658534,0.1875
digest,2026-07-08,ramco,cement,2,82,0.024390243902439025,0.125
digest,2026-07-08,ultratech,cement,3,82,0.036585365853658534,0.1875
digest,2026-07-08,dalmia,cement,2,82,0.024390243902439025,0.125
digest,2026-07-08,jsw_cement,cement,1,82,0.012195121951219513,0.0625
digest,2026-07-08,dixon,ems,3,82,0.036585365853658534,0.6
digest,2026-07-08,amber,ems,1,82,0.012195121951219513,0.2
digest,2026-07-08,kaynes,ems,1,82,0.012195121951219513,0.2
digest,2026-07-08,persistent,it,2,82,0.024390243902439025,0.18181818181818182
digest,2026-07-08,tcs,it,2,82,0.024390243902439025,0.18181818181818182
digest,2026-07-08,ltimindtree,it,1,82,0.012195121951219513,0.09090909090909091
digest,2026-07-08,mphasis,it,1,82,0.012195121951219513,0.09090909090909091
digest,2026-07-08,infosys,it,1,82,0.012195121951219513,0.09090909090909091
digest,2026-07-08,hcl_tech,it,1,82,0.012195121951219513,0.09090909090909091
digest,2026-07-08,ltts,it,1,82,0.012195121951219513,0.09090909090909091
digest,2026-07-08,tata_elxsi,it,1,82,0.012195121951219513,0.09090909090909091
digest,2026-07-08,kpit,it,1,82,0.012195121951219513,0.09090909090909091
digest,2026-07-08,acc,cement,0,82,0.0,0.0
digest,2026-07-08,apl_apollo,steel,0,82,0.0,0.0
digest,2026-07-08,avalon,ems,0,82,0.0,0.0
digest,2026-07-08,coforge,it,0,82,0.0,0.0
digest,2026-07-08,jindal_stainless,steel,0,82,0.0,0.0
digest,2026-07-08,lloyds_metals,mining,0,82,0.0,0.0
digest,2026-07-08,nuvoco,cement,0,82,0.0,0.0
digest,2026-07-08,ofss,it,0,82,0.0,0.0
digest,2026-07-08,pg_electroplast,ems,0,82,0.0,0.0
digest,2026-07-08,shyam_metalics,steel,0,82,0.0,0.0
digest,2026-07-08,star_cement,cement,0,82,0.0,0.0
digest,2026-07-08,syrma_sgs,ems,0,82,0.0,0.0
digest,2026-07-08,tech_mahindra,it,0,82,0.0,0.0
digest,2026-07-08,wipro,it,0,82,0.0,0.0
digest,2026-07-09,jsw_steel,steel,3,23,0.13043478260869565,0.6
digest,2026-07-09,tata_steel,steel,2,23,0.08695652173913043,0.4
digest,2026-07-09,nalco,aluminium,1,23,0.043478260869565216,0.2
digest,2026-07-09,hindalco,aluminium,2,23,0.08695652173913043,0.4
digest,2026-07-09,vaml,aluminium,2,23,0.08695652173913043,0.4
digest,2026-07-09,dixon,ems,2,23,0.08695652173913043,0.2857142857142857
digest,2026-07-09,amber,ems,2,23,0.08695652173913043,0.2857142857142857
digest,2026-07-09,kaynes,ems,1,23,0.043478260869565216,0.14285714285714285
digest,2026-07-09,avalon,ems,1,23,0.043478260869565216,0.14285714285714285
digest,2026-07-09,syrma_sgs,ems,1,23,0.043478260869565216,0.14285714285714285
digest,2026-07-09,tcs,it,3,23,0.13043478260869565,0.5
digest,2026-07-09,ltts,it,1,23,0.043478260869565216,0.16666666666666666
digest,2026-07-09,tata_elxsi,it,1,23,0.043478260869565216,0.16666666666666666
digest,2026-07-09,kpit,it,1,23,0.043478260869565216,0.16666666666666666
digest,2026-07-09,acc,cement,0,23,0.0,0.0
digest,2026-07-09,ambuja,cement,0,23,0.0,0.0
digest,2026-07-09,apl_apollo,steel,0,23,0.0,0.0
digest,2026-07-09,coal_india,mining,0,23,0.0,0.0
digest,2026-07-09,coforge,it,0,23,0.0,0.0
digest,2026-07-09,dalmia,cement,0,23,0.0,0.0
digest,2026-07-09,hcl_tech,it,0,23,0.0,0.0
digest,2026-07-09,hindustan_copper,mining,0,23,0.0,0.0
digest,2026-07-09,hindustan_zinc,aluminium,0,23,0.0,0.0
digest,2026-07-09,infosys,it,0,23,0.0,0.0
digest,2026-07-09,jindal_stainless,steel,0,23,0.0,0.0
digest,2026-07-09,jindal_steel,steel,0,23,0.0,0.0
digest,2026-07-09,jk_cement,cement,0,23,0.0,0.0
digest,2026-07-09,jsw_cement,cement,0,23,0.0,0.0
digest,2026-07-09,lloyds_metals,mining,0,23,0.0,0.0
digest,2026-07-09,ltimindtree,it,0,23,0.0,0.0
digest,2026-07-09,mphasis,it,0,23,0.0,0.0
digest,2026-07-09,nmdc,mining,0,23,0.0,0.0
digest,2026-07-09,nuvoco,cement,0,23,0.0,0.0
digest,2026-07-09,ofss,it,0,23,0.0,0.0
digest,2026-07-09,persistent,it,0,23,0.0,0.0
digest,2026-07-09,pg_electroplast,ems,0,23,0.0,0.0
digest,2026-07-09,ramco,cement,0,23,0.0,0.0
digest,2026-07-09,sail,steel,0,23,0.0,0.0
digest,2026-07-09,shree,cement,0,23,0.0,0.0
digest,2026-07-09,shyam_metalics,steel,0,23,0.0,0.0
digest,2026-07-09,star_cement,cement,0,23,0.0,0.0
digest,2026-07-09,tech_mahindra,it,0,23,0.0,0.0
digest,2026-07-09,ultratech,cement,0,23,0.0,0.0
digest,2026-07-09,vedanta,aluminium,0,23,0.0,0.0
digest,2026-07-09,wipro,it,0,23,0.0,0.0
digest,2026-07-10,jsw_steel,steel,2,22,0.09090909090909091,0.2857142857142857
digest,2026-07-10,tata_steel,steel,2,22,0.09090909090909091,0.2857142857142857
digest,2026-07-10,sail,steel,2,22,0.09090909090909091,0.2857142857142857
digest,2026-07-10,jindal_steel,steel,1,22,0.045454545454545456,0.14285714285714285
digest,2026-07-10,hindalco,aluminium,1,22,0.045454545454545456,0.3333333333333333
digest,2026-07-10,hindustan_zinc,aluminium,2,22,0.09090909090909091,0.6666666666666666
digest,2026-07-10,dixon,ems,3,22,0.13636363636363635,1.0
digest,2026-07-10,tcs,it,7,22,0.3181818181818182,0.7777777777777778
digest,2026-07-10,ltimindtree,it,1,22,0.045454545454545456,0.1111111111111111
digest,2026-07-10,hcl_tech,it,1,22,0.045454545454545456,0.1111111111111111
digest,2026-07-10,acc,cement,0,22,0.0,0.0
digest,2026-07-10,amber,ems,0,22,0.0,0.0
digest,2026-07-10,ambuja,cement,0,22,0.0,0.0
digest,2026-07-10,apl_apollo,steel,0,22,0.0,0.0
digest,2026-07-10,avalon,ems,0,22,0.0,0.0
digest,2026-07-10,coal_india,mining,0,22,0.0,0.0
digest,2026-07-10,coforge,it,0,22,0.0,0.0
digest,2026-07-10,dalmia,cement,0,22,0.0,0.0
digest,2026-07-10,hindustan_copper,mining,0,22,0.0,0.0
digest,2026-07-10,infosys,it,0,22,0.0,0.0
digest,2026-07-10,jindal_stainless,steel,0,22,0.0,0.0
digest,2026-07-10,jk_cement,cement,0,22,0.0,0.0
digest,2026-07-10,jsw_cement,cement,0,22,0.0,0.0
digest,2026-07-10,kaynes,ems,0,22,0.0,0.0
digest,2026-07-10,kpit,it,0,22,0.0,0.0
digest,2026-07-10,lloyds_metals,mining,0,22,0.0,0.0
digest,2026-07-10,ltts,it,0,22,0.0,0.0
digest,2026-07-10,mphasis,it,0,22,0.0,0.0
digest,2026-07-10,nalco,aluminium,0,22,0.0,0.0
digest,2026-07-10,nmdc,mining,0,22,0.0,0.0
digest,2026-07-10,nuvoco,cement,0,22,0.0,0.0
digest,2026-07-10,ofss,it,0,22,0.0,0.0
digest,2026-07-10,persistent,it,0,22,0.0,0.0
digest,2026-07-10,pg_electroplast,ems,0,22,0.0,0.0
digest,2026-07-10,ramco,cement,0,22,0.0,0.0
digest,2026-07-10,shree,cement,0,22,0.0,0.0
digest,2026-07-10,shyam_metalics,steel,0,22,0.0,0.0
digest,2026-07-10,star_cement,cement,0,22,0.0,0.0
digest,2026-07-10,syrma_sgs,ems,0,22,0.0,0.0
digest,2026-07-10,tata_elxsi,it,0,22,0.0,0.0
digest,2026-07-10,tech_mahindra,it,0,22,0.0,0.0
digest,2026-07-10,ultratech,cement,0,22,0.0,0.0
digest,2026-07-10,vaml,aluminium,0,22,0.0,0.0
digest,2026-07-10,vedanta,aluminium,0,22,0.0,0.0
digest,2026-07-10,wipro,it,0,22,0.0,0.0
digest,2026-07-12,ltimindtree,it,2,2,1.0,1.0
digest,2026-07-12,acc,cement,0,2,0.0,0.0
